Session Key,Result,Decline Type,Original Transaction Amount,Transaction Amount,Status Code,Response Message,Transaction Time,Transaction Reversal,Date and Time
3HHY46W146,failure,business,422428.58,-77819.4,500,,2023-09-29 11:45:03.631009,yes,2023-09-29 11:45:03
0YPD6OFZR1,success,,772413.57,772413.57,00,Transaction Approved,2023-09-28 23:23:03.631024,no,2023-09-28 23:23:03
TC8XGKG91W,success,,767529.16,767529.16,0,Transaction Approved,2023-09-29 02:24:03.631038,no,2023-09-29 02:24:03
F0LUWPYXXG,failure,business,908133.2,908133.2,400,,2023-09-28 19:20:03.631053,no,2023-09-28 19:20:03
W82LIA5AUO,failure,business,47450.89,-34192.53,400,,2023-09-28 16:25:03.631069,yes,2023-09-28 16:25:03
EVDXOAZUMX,success,,634137.9,634137.9,00,Transaction Approved,2023-09-29 10:33:03.631084,no,2023-09-29 10:33:03
UZ3DL7CJ7B,failure,business,963688.67,963688.67,500,,2023-09-28 14:57:03.631099,no,2023-09-28 14:57:03
ZXN4EQAWTU,failure,technical,946395.15,-304302.66,200,,2023-09-29 00:57:03.631114,yes,2023-09-29 00:57:03
35NGA1O43Z,failure,business,145039.08,145039.08,600,,2023-09-29 04:57:03.631131,no,2023-09-29 04:57:03
IYHT1RYMNE,success,,469413.79,469413.79,000,Transaction Approved,2023-09-28 19:11:03.631145,no,2023-09-28 19:11:03
2KQRZIH9EU,success,,285228.37,-149084.88,00,Transaction Approved,2023-09-28 15:28:03.631159,yes,2023-09-28 15:28:03
7VK8RTRTNR,failure,business,133962.11,133962.11,400,,2023-09-29 09:55:03.631175,no,2023-09-29 09:55:03
J4POJ3GJ8K,failure,technical,704218.82,704218.82,300,,2023-09-29 09:38:03.631190,no,2023-09-29 09:38:03
KM7YBQFHFJ,success,,949499.78,949499.78,0,Transaction Approved,2023-09-28 12:44:03.631205,no,2023-09-28 12:44:03
LAO81BND04,failure,technical,740239.02,-304815.8,300,,2023-09-29 04:56:03.631220,yes,2023-09-29 04:56:03
9ALCCYT4TL,success,,442243.78,442243.78,000,Transaction Approved,2023-09-29 03:59:03.631236,no,2023-09-29 03:59:03
P7CZMJDK0E,failure,technical,806209.06,-394359.18,100,,2023-09-28 19:45:03.631251,yes,2023-09-28 19:45:03
ZO78EESWIQ,failure,technical,497762.07,497762.07,100,,2023-09-28 22:17:03.631267,no,2023-09-28 22:17:03
LV10TSPQZV,failure,business,869085.56,-692126.74,500,,2023-09-28 22:56:03.631283,yes,2023-09-28 22:56:03
BOBTC9UYA7,failure,business,646956.81,-223747.86,600,,2023-09-29 04:16:03.631299,yes,2023-09-29 04:16:03
7ZK744S5SM,failure,business,49090.46,49090.46,600,,2023-09-28 16:34:03.631319,no,2023-09-28 16:34:03
FA80OLJCBG,success,,193749.83,193749.83,0,Transaction Approved,2023-09-28 22:21:03.631333,no,2023-09-28 22:21:03
XOR8FY2YGA,failure,technical,718053.12,-151471.27,100,,2023-09-28 22:15:03.631348,yes,2023-09-28 22:15:03
NEOPFQDGJ5,failure,business,623219.76,-157235.93,500,,2023-09-29 11:21:03.631364,yes,2023-09-29 11:21:03
KYK9KWLRZ5,success,,890789.41,-565464.6,000,Transaction Approved,2023-09-28 17:23:03.631379,yes,2023-09-28 17:23:03
ZOT1BJZZ5Y,failure,business,339937.26,339937.26,600,,2023-09-29 03:48:03.631395,no,2023-09-29 03:48:03
EUT9NCZILS,failure,business,115798.69,115798.69,500,,2023-09-28 13:55:03.631410,no,2023-09-28 13:55:03
MO9TE4RN7Y,failure,business,446217.64,446217.64,400,,2023-09-29 07:36:03.631425,no,2023-09-29 07:36:03
MC8ALJ64L8,success,,991658.99,991658.99,00,Transaction Approved,2023-09-28 22:06:03.631440,no,2023-09-28 22:06:03
3B2JTXRM8F,success,,93491.25,93491.25,0,Transaction Approved,2023-09-29 01:16:03.631455,no,2023-09-29 01:16:03
JUQ0A5T25H,failure,technical,271289.1,271289.1,100,,2023-09-29 01:17:03.631470,no,2023-09-29 01:17:03
MVS6YOUO3X,failure,technical,369492.17,-261552.63,200,,2023-09-29 08:08:03.631485,yes,2023-09-29 08:08:03
IZQF1PSU4Q,failure,business,761088.39,-444124.44,500,,2023-09-28 14:14:03.631501,yes,2023-09-28 14:14:03
ALJOLBEXUJ,success,,188693.18,188693.18,00,Transaction Approved,2023-09-28 20:33:03.631516,no,2023-09-28 20:33:03
H51T2V229S,failure,business,250745.54,250745.54,500,,2023-09-29 09:45:03.631532,no,2023-09-29 09:45:03
GD9WVV5515,success,,351852.48,351852.48,00,Transaction Approved,2023-09-29 07:15:03.631547,no,2023-09-29 07:15:03
XD3H45B31F,failure,business,91922.17,-70744.84,600,,2023-09-29 08:10:03.631563,yes,2023-09-29 08:10:03
OCFCL1Z2V5,success,,44864.55,44864.55,00,Transaction Approved,2023-09-29 01:31:03.631577,no,2023-09-29 01:31:03
LUCS8OZGHU,success,,658176.67,658176.67,0,Transaction Approved,2023-09-28 16:01:03.631592,no,2023-09-28 16:01:03
A9SN4ENQ7T,failure,technical,306374.42,-108632.04,200,,2023-09-28 22:06:03.631608,yes,2023-09-28 22:06:03
VPOD3VE1MQ,failure,business,833021.69,833021.69,600,,2023-09-29 02:01:03.631624,no,2023-09-29 02:01:03
818LCUQT51,success,,388024.11,388024.11,000,Transaction Approved,2023-09-29 04:54:03.631639,no,2023-09-29 04:54:03
9Z1ZTG5B1U,success,,795096.76,-187113.96,00,Transaction Approved,2023-09-29 01:29:03.631653,yes,2023-09-29 01:29:03
3HIGPR7AQL,success,,591875.0,-227296.6,00,Transaction Approved,2023-09-28 12:34:03.631668,yes,2023-09-28 12:34:03
F2HGXM5LBH,success,,815089.88,-403918.6,000,Transaction Approved,2023-09-28 16:28:03.631683,yes,2023-09-28 16:28:03
8J77ZWRA9F,success,,420615.53,420615.53,000,Transaction Approved,2023-09-29 03:15:03.631698,no,2023-09-29 03:15:03
8UZPYJXX1K,failure,technical,768474.61,-241504.05,100,,2023-09-28 12:58:03.631713,yes,2023-09-28 12:58:03
6PK8FO2EK3,failure,business,83962.69,83962.69,600,,2023-09-28 17:40:03.631730,no,2023-09-28 17:40:03
BIJYWJYIG4,failure,technical,629800.12,629800.12,200,,2023-09-29 00:30:03.631745,no,2023-09-29 00:30:03
HTWIBTEZP6,success,,557527.87,-104429.25,0,Transaction Approved,2023-09-29 00:29:03.631758,yes,2023-09-29 00:29:03
8C5F52EWUE,failure,business,841268.07,-112905.11,400,,2023-09-28 19:37:03.631774,yes,2023-09-28 19:37:03
26WO2Y4QEL,success,,234248.39,234248.39,000,Transaction Approved,2023-09-28 15:40:03.631789,no,2023-09-28 15:40:03
D00QZIA99V,failure,technical,32354.11,-26015.68,300,,2023-09-29 07:21:03.631804,yes,2023-09-29 07:21:03
KRH4IOCS5V,failure,business,172226.41,172226.41,500,,2023-09-28 19:00:03.631821,no,2023-09-28 19:00:03
BW1BAEEXAR,success,,385782.68,-119519.64,000,Transaction Approved,2023-09-28 20:50:03.631835,yes,2023-09-28 20:50:03
GYHN8ZR5MI,success,,680003.7,680003.7,000,Transaction Approved,2023-09-29 04:10:03.631850,no,2023-09-29 04:10:03
VULKAIBE54,failure,business,890571.29,-450471.46,500,,2023-09-29 01:50:03.631865,yes,2023-09-29 01:50:03
XHQQIDXSFJ,success,,871812.95,871812.95,00,Transaction Approved,2023-09-29 08:40:03.631879,no,2023-09-29 08:40:03
7YH6X3PWBL,success,,190194.95,190194.95,00,Transaction Approved,2023-09-29 07:51:03.631893,no,2023-09-29 07:51:03
ZO6OB1SC2Y,success,,456785.16,456785.16,000,Transaction Approved,2023-09-28 19:46:03.631907,no,2023-09-28 19:46:03
LMZ7CSAW3W,failure,business,17155.6,-4710.84,400,,2023-09-28 22:57:03.631923,yes,2023-09-28 22:57:03
B7GQHXLTQF,failure,business,113749.58,-51537.71,500,,2023-09-28 22:34:03.631939,yes,2023-09-28 22:34:03
6STLRQOOQD,failure,business,169504.35,169504.35,600,,2023-09-29 03:59:03.631956,no,2023-09-29 03:59:03
50JZAH7QYN,success,,132442.51,132442.51,00,Transaction Approved,2023-09-28 23:13:03.631992,no,2023-09-28 23:13:03
XUDGQOA4GM,failure,business,462985.93,462985.93,600,,2023-09-29 03:46:03.632022,no,2023-09-29 03:46:03
2LU0U6CWLM,failure,business,871308.81,-110101.52,500,,2023-09-29 00:23:03.632038,yes,2023-09-29 00:23:03
QSR1LO4BKM,failure,technical,343373.18,343373.18,300,,2023-09-28 15:50:03.632054,no,2023-09-28 15:50:03
SBS46H6XCB,failure,technical,447143.41,-140641.73,300,,2023-09-28 19:20:03.632094,yes,2023-09-28 19:20:03
N2W2VFWJJN,failure,business,654382.5,-572953.96,600,,2023-09-28 23:40:03.632111,yes,2023-09-28 23:40:03
9NLME17Y3C,failure,technical,76015.08,76015.08,100,,2023-09-28 22:08:03.632127,no,2023-09-28 22:08:03
RQ6PWQE48M,failure,business,111683.95,111683.95,600,,2023-09-28 12:50:03.632142,no,2023-09-28 12:50:03
CRHFZE5YR3,failure,technical,355901.64,355901.64,300,,2023-09-28 14:55:03.632156,no,2023-09-28 14:55:03
L9LFUW989N,success,,858144.45,858144.45,0,Transaction Approved,2023-09-29 02:28:03.632171,no,2023-09-29 02:28:03
SRYHWHY16Q,failure,business,575714.82,575714.82,400,,2023-09-29 03:55:03.632186,no,2023-09-29 03:55:03
A903AMLQOI,success,,779875.18,-494275.9,0,Transaction Approved,2023-09-29 00:45:03.632200,yes,2023-09-29 00:45:03
RQQQQZE7FX,failure,business,370011.74,370011.74,400,,2023-09-28 19:15:03.632217,no,2023-09-28 19:15:03
S5NLPXQOGK,failure,business,321888.22,-224526.8,500,,2023-09-29 06:12:03.632232,yes,2023-09-29 06:12:03
2RL3N5D6IG,success,,348185.85,-126546.13,000,Transaction Approved,2023-09-29 07:58:03.632248,yes,2023-09-29 07:58:03
DI6HH1BYPK,failure,business,697992.62,697992.62,500,,2023-09-28 18:53:03.632265,no,2023-09-28 18:53:03
DKQF636TJZ,success,,199448.38,199448.38,00,Transaction Approved,2023-09-28 21:42:03.632279,no,2023-09-28 21:42:03
F83WAT9N8I,success,,567887.2,-495228.48,0,Transaction Approved,2023-09-28 19:17:03.632293,yes,2023-09-28 19:17:03
MB7B090S6E,failure,business,167178.67,-47216.28,500,,2023-09-29 02:53:03.632309,yes,2023-09-29 02:53:03
FU827T34J4,success,,655684.09,-108218.7,00,Transaction Approved,2023-09-28 19:00:03.632329,yes,2023-09-28 19:00:03
9WAA7SC7E1,success,,181382.37,-89859.07,00,Transaction Approved,2023-09-28 15:49:03.632345,yes,2023-09-28 15:49:03
QZWRM5Q95D,failure,technical,538026.27,-319926.56,300,,2023-09-29 01:30:03.632362,yes,2023-09-29 01:30:03
O256SJZ8LS,success,,8605.69,-3216.51,00,Transaction Approved,2023-09-28 18:36:03.632377,yes,2023-09-28 18:36:03
UKVLS8A8BH,success,,792940.6,-311018.37,0,Transaction Approved,2023-09-29 02:55:03.632392,yes,2023-09-29 02:55:03
6BKGBM0Q0T,success,,334064.9,-157401.23,00,Transaction Approved,2023-09-29 03:29:03.632407,yes,2023-09-29 03:29:03
HPSOF6P65G,success,,237316.46,237316.46,000,Transaction Approved,2023-09-29 06:35:03.632421,no,2023-09-29 06:35:03
HYJPQGYB9Q,success,,99306.05,-79126.85,000,Transaction Approved,2023-09-28 13:53:03.632436,yes,2023-09-28 13:53:03
0LTV0KA37L,failure,business,151995.91,151995.91,500,,2023-09-28 15:59:03.632451,no,2023-09-28 15:59:03
7NJ5ZJ2ZL1,success,,420899.39,420899.39,0,Transaction Approved,2023-09-29 00:08:03.632465,no,2023-09-29 00:08:03
2VZ20BJ7L1,failure,business,721358.05,721358.05,400,,2023-09-28 23:20:03.632481,no,2023-09-28 23:20:03
CUC97OUEIS,success,,581529.92,-203087.05,00,Transaction Approved,2023-09-28 23:29:03.632494,yes,2023-09-28 23:29:03
05G19NDI3U,failure,technical,411598.51,411598.51,100,,2023-09-28 13:17:03.632510,no,2023-09-28 13:17:03
7P6V7BJI46,success,,438639.46,438639.46,00,Transaction Approved,2023-09-28 21:28:03.632525,no,2023-09-28 21:28:03
S4M3CFK1HY,success,,337285.85,-59592.09,0,Transaction Approved,2023-09-28 15:45:03.632538,yes,2023-09-28 15:45:03
ULB8ZAVQ3A,success,,550435.41,-321632.04,000,Transaction Approved,2023-09-28 12:31:03.632553,yes,2023-09-28 12:31:03
IL8CMEN1UH,failure,technical,474957.61,474957.61,100,,2023-09-28 16:05:03.632572,no,2023-09-28 16:05:03
M456HHYCI1,failure,technical,991327.52,991327.52,100,,2023-09-28 16:54:03.632588,no,2023-09-28 16:54:03
MG6NA8ZXI7,success,,568788.63,568788.63,00,Transaction Approved,2023-09-29 11:20:03.632601,no,2023-09-29 11:20:03
7HM3B8067R,success,,318047.91,318047.91,0,Transaction Approved,2023-09-29 07:19:03.632615,no,2023-09-29 07:19:03
ZX2EIXGREK,success,,79160.7,79160.7,000,Transaction Approved,2023-09-28 18:28:03.632629,no,2023-09-28 18:28:03
UUZ4CU8XHJ,failure,technical,682404.14,682404.14,100,,2023-09-28 16:57:03.632644,no,2023-09-28 16:57:03
UCYO8RIL05,failure,technical,823216.92,-282544.08,200,,2023-09-29 12:20:03.632659,yes,2023-09-29 12:20:03
61VXT3EWFB,success,,469070.57,-250870.42,0,Transaction Approved,2023-09-29 10:45:03.632675,yes,2023-09-29 10:45:03
N2B8IFQ1PJ,failure,business,275758.31,275758.31,600,,2023-09-29 02:15:03.632694,no,2023-09-29 02:15:03
L769A8VAYR,failure,technical,577112.14,577112.14,300,,2023-09-29 10:31:03.632711,no,2023-09-29 10:31:03
QZDQ6C6N56,success,,449391.89,449391.89,0,Transaction Approved,2023-09-29 12:23:03.632725,no,2023-09-29 12:23:03
SVP9RRGKQ2,failure,business,928399.5,928399.5,500,,2023-09-28 23:02:03.632741,no,2023-09-28 23:02:03
92BRAWN7IN,success,,259578.42,259578.42,00,Transaction Approved,2023-09-29 11:12:03.632757,no,2023-09-29 11:12:03
A586PCGFTM,failure,business,304853.01,-56055.5,600,,2023-09-28 18:00:03.632772,yes,2023-09-28 18:00:03
4WTUM4KWW4,success,,489034.27,489034.27,000,Transaction Approved,2023-09-28 21:00:03.632787,no,2023-09-28 21:00:03
Y365G1D4EH,failure,technical,876597.82,-420555.77,200,,2023-09-28 17:10:03.632803,yes,2023-09-28 17:10:03
5UXZJNTGE8,failure,technical,215070.92,215070.92,300,,2023-09-28 22:27:03.632819,no,2023-09-28 22:27:03
Z50RPLTUEH,failure,business,913769.39,913769.39,600,,2023-09-28 13:58:03.632834,no,2023-09-28 13:58:03
KH2FY29SXO,failure,technical,516955.12,516955.12,300,,2023-09-29 09:59:03.632849,no,2023-09-29 09:59:03
4U3AEMZ0G0,failure,technical,434760.44,-228616.27,300,,2023-09-28 22:32:03.632864,yes,2023-09-28 22:32:03
MAY8CKQW37,success,,26032.62,-15206.29,0,Transaction Approved,2023-09-28 14:08:03.632879,yes,2023-09-28 14:08:03
QZLZLK5U9N,failure,technical,498315.95,-417638.37,100,,2023-09-29 03:04:03.632895,yes,2023-09-29 03:04:03
GCBO4AVUFY,failure,technical,290587.64,290587.64,200,,2023-09-28 16:41:03.632911,no,2023-09-28 16:41:03
8X71QXKQ9R,success,,782226.4,782226.4,00,Transaction Approved,2023-09-29 08:32:03.632925,no,2023-09-29 08:32:03
LX1G31CMOB,failure,technical,494839.84,494839.84,300,,2023-09-28 21:27:03.632940,no,2023-09-28 21:27:03
7NFXTCP1VY,failure,business,762409.75,-456412.2,400,,2023-09-29 06:40:03.632955,yes,2023-09-29 06:40:03
J2VGUOHFJX,failure,technical,935553.11,935553.11,200,,2023-09-28 20:42:03.632980,no,2023-09-28 20:42:03
VIZ0SX1OLV,failure,technical,345779.74,345779.74,200,,2023-09-29 09:21:03.632995,no,2023-09-29 09:21:03
LG5YHUEPH0,failure,business,301495.12,301495.12,600,,2023-09-29 11:03:03.633010,no,2023-09-29 11:03:03
4E4YE303M8,failure,business,386697.84,386697.84,400,,2023-09-28 22:11:03.633026,no,2023-09-28 22:11:03
QFI6LHHBNC,failure,technical,737063.47,-449554.12,200,,2023-09-29 08:58:03.633041,yes,2023-09-29 08:58:03
6RVLYYAGIU,success,,305770.91,305770.91,000,Transaction Approved,2023-09-29 10:59:03.633056,no,2023-09-29 10:59:03
PVOQ03MUET,success,,760156.22,760156.22,00,Transaction Approved,2023-09-28 14:48:03.633071,no,2023-09-28 14:48:03
NJ6F9DCB86,success,,403106.78,403106.78,0,Transaction Approved,2023-09-29 08:35:03.633085,no,2023-09-29 08:35:03
L72MR3JFFJ,failure,technical,836018.04,-597030.21,100,,2023-09-29 06:22:03.633100,yes,2023-09-29 06:22:03
DPAQ49PCJG,failure,technical,670548.84,670548.84,100,,2023-09-29 11:36:03.633116,no,2023-09-29 11:36:03
M4QASH0EOR,success,,434071.09,434071.09,00,Transaction Approved,2023-09-29 06:13:03.633130,no,2023-09-29 06:13:03
MYF9AGTPME,failure,business,192483.93,-155454.28,600,,2023-09-29 01:57:03.633146,yes,2023-09-29 01:57:03
DX52BHKYWB,success,,602458.83,602458.83,00,Transaction Approved,2023-09-28 14:45:03.633161,no,2023-09-28 14:45:03
HFBL4UATWJ,failure,technical,443878.18,-101715.26,200,,2023-09-29 11:39:03.633177,yes,2023-09-29 11:39:03
RMDS662H10,failure,business,43790.48,43790.48,400,,2023-09-29 09:52:03.633194,no,2023-09-29 09:52:03
ZQ5MHZOXVH,success,,81270.76,81270.76,0,Transaction Approved,2023-09-29 04:41:03.633208,no,2023-09-29 04:41:03
RFXAY1CQLP,success,,832449.17,-703635.84,0,Transaction Approved,2023-09-29 10:09:03.633222,yes,2023-09-29 10:09:03
IPYBJJBS23,success,,152184.97,152184.97,0,Transaction Approved,2023-09-29 05:54:03.633238,no,2023-09-29 05:54:03
GVZWLHQQOF,success,,999613.64,999613.64,000,Transaction Approved,2023-09-28 17:14:03.633253,no,2023-09-28 17:14:03
22NPRGGDFA,success,,259141.96,-91898.28,0,Transaction Approved,2023-09-28 15:06:03.633267,yes,2023-09-28 15:06:03
1N9LZD69HU,failure,business,122306.14,122306.14,500,,2023-09-29 09:40:03.633284,no,2023-09-29 09:40:03
PYZBZKSIVZ,failure,business,927281.28,-667655.74,600,,2023-09-29 11:04:03.633299,yes,2023-09-29 11:04:03
EO9MFWPUWG,failure,business,964185.58,-647137.51,500,,2023-09-29 03:19:03.633381,yes,2023-09-29 03:19:03
NLSYCMW3ZN,success,,638267.38,-225810.1,00,Transaction Approved,2023-09-29 03:12:03.633398,yes,2023-09-29 03:12:03
QCH6DY8GPG,success,,276328.9,276328.9,0,Transaction Approved,2023-09-29 06:46:03.633413,no,2023-09-29 06:46:03
4VA7INDKSK,success,,944990.73,944990.73,00,Transaction Approved,2023-09-28 16:52:03.633428,no,2023-09-28 16:52:03
O7IQZ6R7QU,failure,technical,801925.79,801925.79,300,,2023-09-28 21:12:03.633443,no,2023-09-28 21:12:03
KIC6BJ80MG,failure,business,184020.2,184020.2,600,,2023-09-29 08:19:03.633460,no,2023-09-29 08:19:03
73G6FFUNK1,failure,business,692391.77,-549355.22,400,,2023-09-28 19:23:03.633475,yes,2023-09-28 19:23:03
PHQ8YMSU96,success,,456348.69,-118456.78,0,Transaction Approved,2023-09-29 03:07:03.633491,yes,2023-09-29 03:07:03
42BS7A5ZJ5,failure,business,648690.4,-583481.86,400,,2023-09-29 03:11:03.633506,yes,2023-09-29 03:11:03
28OTTPVGKZ,success,,894999.14,-249020.39,000,Transaction Approved,2023-09-28 16:39:03.633522,yes,2023-09-28 16:39:03
X9DCMH4LGT,failure,technical,498653.21,498653.21,300,,2023-09-28 17:47:03.633537,no,2023-09-28 17:47:03
PWJWJN9EWA,failure,technical,704068.78,704068.78,100,,2023-09-28 18:40:03.633552,no,2023-09-28 18:40:03
DKL3QIW9G2,success,,858647.99,858647.99,000,Transaction Approved,2023-09-28 19:40:03.633567,no,2023-09-28 19:40:03
9Z2EZIJ6TJ,success,,772279.66,772279.66,0,Transaction Approved,2023-09-28 16:59:03.633581,no,2023-09-28 16:59:03
XLM20JK5QC,success,,734110.24,734110.24,000,Transaction Approved,2023-09-28 21:03:03.633595,no,2023-09-28 21:03:03
OVHYYI9EU3,failure,technical,998074.87,998074.87,100,,2023-09-29 11:12:03.633610,no,2023-09-29 11:12:03
DSQV45XDVE,failure,business,309199.34,-72994.2,500,,2023-09-29 08:20:03.633625,yes,2023-09-29 08:20:03
IODVV9YF9I,failure,technical,149797.0,-53492.44,200,,2023-09-29 04:48:03.633642,yes,2023-09-29 04:48:03
RGUGCOQWRN,success,,608119.76,608119.76,000,Transaction Approved,2023-09-28 15:43:03.633657,no,2023-09-28 15:43:03
J8Y10FHICX,failure,technical,279930.18,-112276.14,300,,2023-09-29 08:02:03.633672,yes,2023-09-29 08:02:03
E92D250GHX,success,,694563.17,-453584.48,0,Transaction Approved,2023-09-29 04:49:03.633688,yes,2023-09-29 04:49:03
XH33A9B7IP,success,,362455.42,362455.42,00,Transaction Approved,2023-09-29 02:10:03.633705,no,2023-09-29 02:10:03
DFN50IGK2E,success,,805467.88,-479932.91,000,Transaction Approved,2023-09-29 09:40:03.633720,yes,2023-09-29 09:40:03
7WLKRAEG82,failure,business,754293.87,-228944.04,600,,2023-09-28 23:04:03.633737,yes,2023-09-28 23:04:03
8QTAM3KGRR,failure,business,807451.17,807451.17,400,,2023-09-29 07:39:03.633756,no,2023-09-29 07:39:03
UEPQIFRC93,success,,289520.99,289520.99,00,Transaction Approved,2023-09-28 20:24:03.633770,no,2023-09-28 20:24:03
GVWVMK0GUC,failure,business,10207.46,-3180.37,500,,2023-09-29 11:01:03.633785,yes,2023-09-29 11:01:03
QEIDN6AIOQ,failure,technical,95525.61,-60602.44,100,,2023-09-28 20:53:03.633803,yes,2023-09-28 20:53:03
3TYI57MSVC,success,,851134.77,851134.77,0,Transaction Approved,2023-09-29 07:39:03.633818,no,2023-09-29 07:39:03
EN44WJFT18,failure,technical,496293.41,-118482.61,200,,2023-09-29 07:45:03.633834,yes,2023-09-29 07:45:03
Z5I563MYH6,failure,technical,986098.13,-796507.48,100,,2023-09-29 11:25:03.633850,yes,2023-09-29 11:25:03
UBNGICY10F,success,,660580.74,660580.74,00,Transaction Approved,2023-09-29 09:48:03.633865,no,2023-09-29 09:48:03
KKH1PDIL8V,success,,241161.37,241161.37,0,Transaction Approved,2023-09-28 23:28:03.633881,no,2023-09-28 23:28:03
987V7LE9N9,success,,119054.04,-32729.5,00,Transaction Approved,2023-09-29 11:24:03.633896,yes,2023-09-29 11:24:03
T3K3SIL6ZR,success,,270582.85,-53681.76,0,Transaction Approved,2023-09-28 19:42:03.633910,yes,2023-09-28 19:42:03
HUZAS78YTI,failure,business,529357.89,529357.89,400,,2023-09-29 02:52:03.633926,no,2023-09-29 02:52:03
L462ZJFFX2,success,,598127.32,598127.32,000,Transaction Approved,2023-09-28 18:07:03.633940,no,2023-09-28 18:07:03
TROOH61UID,success,,454837.41,454837.41,0,Transaction Approved,2023-09-28 23:09:03.633954,no,2023-09-28 23:09:03
5TUM2TYPON,success,,652063.33,652063.33,000,Transaction Approved,2023-09-29 10:34:03.633977,no,2023-09-29 10:34:03
ZZT0DJJB1Z,failure,technical,845601.01,-399813.46,300,,2023-09-28 15:09:03.633993,yes,2023-09-28 15:09:03
RCBY9KN3MU,success,,279529.42,-175349.9,00,Transaction Approved,2023-09-29 00:41:03.634009,yes,2023-09-29 00:41:03
K4LV0MVLEV,success,,627035.45,627035.45,00,Transaction Approved,2023-09-28 22:31:03.634024,no,2023-09-28 22:31:03
S8140DKBOQ,failure,business,269519.24,-31689.79,600,,2023-09-28 19:29:03.634039,yes,2023-09-28 19:29:03
EQUSMJ4J3V,success,,277021.47,-68002.61,00,Transaction Approved,2023-09-29 03:15:03.634054,yes,2023-09-29 03:15:03
8W9GMCISF8,success,,94634.61,-20372.74,0,Transaction Approved,2023-09-28 18:25:03.634070,yes,2023-09-28 18:25:03
F6JELGU2GO,failure,technical,262148.59,262148.59,200,,2023-09-28 23:13:03.634086,no,2023-09-28 23:13:03
6E1WGKZ26F,success,,611036.59,-155493.56,000,Transaction Approved,2023-09-28 23:26:03.634100,yes,2023-09-28 23:26:03
9Z8CY669Z0,success,,314087.96,-217120.23,000,Transaction Approved,2023-09-29 05:18:03.634115,yes,2023-09-29 05:18:03
