Session Key,Result,Decline Type,Original Transaction Amount,Transaction Amount,Status Code,Response Message,Transaction Time,Transaction Reversal,Date and Time,Day of the Week
VQ4U7RSSZP,success,,345588.26,-170703.47,0,Transaction Approved,2023-09-18 02:48:00,yes,2023-09-18 02:48:00,Monday
0TJSGL9S2Q,success,,599830.9,599830.9,0,Transaction Approved,2023-09-18 10:40:00,no,2023-09-18 10:40:00,Monday
T62WH7C9VV,success,,441163.94,-93051.09,0,Transaction Approved,2023-09-18 15:26:00,yes,2023-09-18 15:26:00,Monday
RCXS0TD53U,success,,979762.7,-530102.1,000,Transaction Approved,2023-09-18 17:12:00,yes,2023-09-18 17:12:00,Monday
O7SEPSHQ43,failure,technical,117348.3,-29548.51,200,,2023-09-18 04:26:00,yes,2023-09-18 04:26:00,Monday
8WIK4LU1W7,success,,350248.27,350248.27,00,Transaction Approved,2023-09-18 19:06:00,no,2023-09-18 19:06:00,Monday
BFVXA69BED,success,,201109.53,201109.53,00,Transaction Approved,2023-09-19 21:18:00,no,2023-09-19 21:18:00,Tuesday
MGZ65S3ZRF,success,,657456.42,657456.42,000,Transaction Approved,2023-09-19 09:46:00,no,2023-09-19 09:46:00,Tuesday
9DFJRIDD96,success,,347966.81,347966.81,000,Transaction Approved,2023-09-19 07:34:00,no,2023-09-19 07:34:00,Tuesday
9KB16LCENW,success,,606364.98,606364.98,000,Transaction Approved,2023-09-19 17:57:00,no,2023-09-19 17:57:00,Tuesday
NYP3VG5LGE,success,,406586.65,406586.65,00,Transaction Approved,2023-09-19 02:34:00,no,2023-09-19 02:34:00,Tuesday
USNAXF0XM2,failure,business,849745.43,849745.43,500,,2023-09-19 02:55:00,no,2023-09-19 02:55:00,Tuesday
SDZ68CE13X,success,,245131.28,-77418.95,00,Transaction Approved,2023-09-19 14:50:00,yes,2023-09-19 14:50:00,Tuesday
UH1MDY0A4M,success,,193026.84,193026.84,00,Transaction Approved,2023-09-19 11:59:00,no,2023-09-19 11:59:00,Tuesday
DXF8DGIFQ9,failure,technical,332821.42,-214691.04,100,,2023-09-19 12:46:00,yes,2023-09-19 12:46:00,Tuesday
PT8TGXTL62,success,,732419.08,732419.08,000,Transaction Approved,2023-09-19 03:00:00,no,2023-09-19 03:00:00,Tuesday
W0Z53C408M,failure,technical,793985.09,-682470.09,100,,2023-09-19 16:54:00,yes,2023-09-19 16:54:00,Tuesday
ZXFHVRR558,failure,technical,467456.8,467456.8,200,,2023-09-19 19:27:00,no,2023-09-19 19:27:00,Tuesday
MYUR0ZXH8P,success,,433255.69,433255.69,0,Transaction Approved,2023-09-19 09:06:00,no,2023-09-19 09:06:00,Tuesday
4EFSURMS04,failure,technical,663668.66,-236768.27,300,,2023-09-19 05:46:00,yes,2023-09-19 05:46:00,Tuesday
ODHI89L5OJ,failure,business,647116.65,647116.65,500,,2023-09-19 22:02:00,no,2023-09-19 22:02:00,Tuesday
FPR4M0AVUC,failure,business,776451.84,-82500.12,600,,2023-09-19 04:27:00,yes,2023-09-19 04:27:00,Tuesday
Y2Z8S4M5KB,success,,431396.06,431396.06,000,Transaction Approved,2023-09-19 04:40:00,no,2023-09-19 04:40:00,Tuesday
P9QCVHJTEB,failure,business,418185.54,-128639.45,400,,2023-09-19 13:09:00,yes,2023-09-19 13:09:00,Tuesday
QEG05YOLIB,success,,115286.52,115286.52,000,Transaction Approved,2023-09-19 13:24:00,no,2023-09-19 13:24:00,Tuesday
X9VWV00ZNX,success,,202335.37,-154841.91,000,Transaction Approved,2023-09-19 08:33:00,yes,2023-09-19 08:33:00,Tuesday
IPMYDYN095,failure,technical,696064.09,-142372.25,200,,2023-09-19 13:44:00,yes,2023-09-19 13:44:00,Tuesday
ZVBVCOI0CB,success,,492276.14,492276.14,0,Transaction Approved,2023-09-19 09:56:00,no,2023-09-19 09:56:00,Tuesday
USHYBT5W0Z,failure,technical,983747.46,-707741.22,200,,2023-09-19 02:31:00,yes,2023-09-19 02:31:00,Tuesday
G5DR11GC3E,failure,business,426428.19,-208815.32,500,,2023-09-19 00:04:00,yes,2023-09-19 00:04:00,Tuesday
5FLQ6YAVII,failure,business,667978.06,667978.06,600,,2023-09-19 15:35:00,no,2023-09-19 15:35:00,Tuesday
L7VFJAYS35,success,,72931.75,72931.75,0,Transaction Approved,2023-09-19 04:59:00,no,2023-09-19 04:59:00,Tuesday
ECSG7JH9WE,failure,business,820105.46,-288561.56,400,,2023-09-19 09:26:00,yes,2023-09-19 09:26:00,Tuesday
99HZXIVK8L,success,,134079.95,-81324.04,00,Transaction Approved,2023-09-19 11:23:00,yes,2023-09-19 11:23:00,Tuesday
DALUML2HP0,success,,574116.01,574116.01,0,Transaction Approved,2023-09-19 12:05:00,no,2023-09-19 12:05:00,Tuesday
GS8BVMTVX1,failure,technical,507803.71,-376924.25,200,,2023-09-19 23:41:00,yes,2023-09-19 23:41:00,Tuesday
VVHITTQTLB,failure,business,101436.49,-60337.11,600,,2023-09-19 15:06:00,yes,2023-09-19 15:06:00,Tuesday
2MUAOPM53O,failure,business,253966.51,253966.51,400,,2023-09-19 21:40:00,no,2023-09-19 21:40:00,Tuesday
QMPYP5QAVD,failure,technical,298806.04,-168590.71,300,,2023-09-19 22:25:00,yes,2023-09-19 22:25:00,Tuesday
CBQBBKMQ3N,success,,873735.22,873735.22,00,Transaction Approved,2023-09-19 12:07:00,no,2023-09-19 12:07:00,Tuesday
4DVMQUQKC4,success,,429773.05,429773.05,000,Transaction Approved,2023-09-19 03:56:00,no,2023-09-19 03:56:00,Tuesday
0OYCSDRTCF,success,,144215.63,144215.63,00,Transaction Approved,2023-09-19 21:15:00,no,2023-09-19 21:15:00,Tuesday
JSL5SQW3K4,success,,113520.48,113520.48,00,Transaction Approved,2023-09-19 18:56:00,no,2023-09-19 18:56:00,Tuesday
FAQDYIS8AZ,failure,technical,138249.82,-15927.55,200,,2023-09-19 01:38:00,yes,2023-09-19 01:38:00,Tuesday
MSNV6VT2FZ,success,,927649.81,-526596.59,00,Transaction Approved,2023-09-19 04:34:00,yes,2023-09-19 04:34:00,Tuesday
QIUP3JGL6P,success,,26557.45,26557.45,00,Transaction Approved,2023-09-19 09:30:00,no,2023-09-19 09:30:00,Tuesday
VPWKCE7OSR,success,,757547.53,757547.53,000,Transaction Approved,2023-09-19 03:58:00,no,2023-09-19 03:58:00,Tuesday
PQCC2PWKFS,success,,127062.45,127062.45,00,Transaction Approved,2023-09-19 13:18:00,no,2023-09-19 13:18:00,Tuesday
UUGP3ZICDT,failure,technical,625427.37,-138420.05,200,,2023-09-19 20:10:00,yes,2023-09-19 20:10:00,Tuesday
EA7YKZXG48,success,,748979.05,-442253.37,0,Transaction Approved,2023-09-19 05:08:00,yes,2023-09-19 05:08:00,Tuesday
5RAZZYB95B,failure,technical,955782.27,955782.27,100,,2023-09-19 05:46:00,no,2023-09-19 05:46:00,Tuesday
K7E3G99U6W,success,,706535.28,706535.28,00,Transaction Approved,2023-09-19 22:19:00,no,2023-09-19 22:19:00,Tuesday
TD10GQKCF4,failure,business,880537.08,-450708.07,500,,2023-09-19 19:09:00,yes,2023-09-19 19:09:00,Tuesday
TJXT8EJLEU,success,,659385.72,-135327.05,0,Transaction Approved,2023-09-19 18:37:00,yes,2023-09-19 18:37:00,Tuesday
QWVS48NUCJ,success,,105575.57,105575.57,0,Transaction Approved,2023-09-19 23:15:00,no,2023-09-19 23:15:00,Tuesday
YR09US1YAD,failure,technical,448765.99,-167997.78,200,,2023-09-19 18:35:00,yes,2023-09-19 18:35:00,Tuesday
NPQFBG29A0,failure,technical,886287.78,-641850.8,200,,2023-09-19 18:00:00,yes,2023-09-19 18:00:00,Tuesday
RW4M3ZN9U7,failure,business,96926.51,-72037.87,400,,2023-09-19 00:11:00,yes,2023-09-19 00:11:00,Tuesday
ANJ4BVWVYV,success,,360907.43,-263424.91,0,Transaction Approved,2023-09-19 02:11:00,yes,2023-09-19 02:11:00,Tuesday
EAYJ6AJJMX,failure,business,46510.79,-34917.51,500,,2023-09-19 05:43:00,yes,2023-09-19 05:43:00,Tuesday
0U7Y8TDWA4,failure,technical,940140.23,-205613.81,300,,2023-09-19 01:03:00,yes,2023-09-19 01:03:00,Tuesday
KFUJH17WIU,failure,technical,960183.61,960183.61,300,,2023-09-19 18:00:00,no,2023-09-19 18:00:00,Tuesday
Q47MTRPQPA,success,,870952.6,870952.6,000,Transaction Approved,2023-09-19 21:28:00,no,2023-09-19 21:28:00,Tuesday
WG8409WB0U,failure,business,768808.72,768808.72,600,,2023-09-19 11:06:00,no,2023-09-19 11:06:00,Tuesday
DU428Y3DGO,failure,business,981754.27,-774807.95,500,,2023-09-19 00:32:00,yes,2023-09-19 00:32:00,Tuesday
AMY7NNVHAM,failure,business,204016.58,204016.58,500,,2023-09-19 22:40:00,no,2023-09-19 22:40:00,Tuesday
V4LLXOS7SN,failure,technical,590893.9,590893.9,200,,2023-09-19 05:42:00,no,2023-09-19 05:42:00,Tuesday
PLR2SUGGFF,failure,technical,747211.61,747211.61,300,,2023-09-19 16:13:00,no,2023-09-19 16:13:00,Tuesday
RBZWY0F6OH,success,,752500.53,752500.53,0,Transaction Approved,2023-09-19 05:26:00,no,2023-09-19 05:26:00,Tuesday
W999YKC0J8,failure,technical,764997.79,-512042.7,100,,2023-09-19 11:02:00,yes,2023-09-19 11:02:00,Tuesday
6XYBC4IEQS,success,,532061.53,-384921.37,000,Transaction Approved,2023-09-19 21:45:00,yes,2023-09-19 21:45:00,Tuesday
87N0CX9L19,failure,technical,588832.93,-466446.85,200,,2023-09-19 16:43:00,yes,2023-09-19 16:43:00,Tuesday
4JOW8453LJ,failure,technical,811577.57,811577.57,100,,2023-09-19 07:41:00,no,2023-09-19 07:41:00,Tuesday
GOA0WWU8OE,success,,233700.83,-137217.35,0,Transaction Approved,2023-09-19 22:22:00,yes,2023-09-19 22:22:00,Tuesday
ENDUURCVKX,success,,599194.2,-296465.66,000,Transaction Approved,2023-09-19 17:49:00,yes,2023-09-19 17:49:00,Tuesday
232BUUY3EZ,failure,technical,906017.37,906017.37,100,,2023-09-19 21:44:00,no,2023-09-19 21:44:00,Tuesday
DAAOJC6QXW,success,,364027.38,-71569.94,00,Transaction Approved,2023-09-19 09:56:00,yes,2023-09-19 09:56:00,Tuesday
J9ICLQK1RN,success,,89518.9,89518.9,000,Transaction Approved,2023-09-19 19:46:00,no,2023-09-19 19:46:00,Tuesday
XB4G4J9DCA,success,,902046.94,-205099.57,0,Transaction Approved,2023-09-19 14:27:00,yes,2023-09-19 14:27:00,Tuesday
ARYZYQYR6V,success,,108888.56,108888.56,000,Transaction Approved,2023-09-19 00:24:00,no,2023-09-19 00:24:00,Tuesday
CWZF9K1QCW,failure,technical,314869.49,-192519.06,100,,2023-09-19 02:35:00,yes,2023-09-19 02:35:00,Tuesday
JRDQ01F1PQ,success,,913484.42,913484.42,00,Transaction Approved,2023-09-19 11:06:00,no,2023-09-19 11:06:00,Tuesday
OIW3Q4I47I,failure,business,429139.5,429139.5,500,,2023-09-19 22:17:00,no,2023-09-19 22:17:00,Tuesday
RBPUO1DD33,failure,business,185925.92,185925.92,500,,2023-09-19 23:53:00,no,2023-09-19 23:53:00,Tuesday
KF418W0X55,success,,847797.13,-754639.39,00,Transaction Approved,2023-09-19 19:47:00,yes,2023-09-19 19:47:00,Tuesday
EIMQB9SLFR,failure,business,729384.69,729384.69,500,,2023-09-19 20:33:00,no,2023-09-19 20:33:00,Tuesday
CL31CCU7S2,failure,technical,683252.32,-393668.26,200,,2023-09-19 16:34:00,yes,2023-09-19 16:34:00,Tuesday
26OONYT1V1,failure,business,62241.87,-11875.11,500,,2023-09-19 08:42:00,yes,2023-09-19 08:42:00,Tuesday
NQIFNF6344,failure,business,72333.02,-46819.53,500,,2023-09-19 19:15:00,yes,2023-09-19 19:15:00,Tuesday
U1BN3H26RN,success,,898670.12,-593072.88,000,Transaction Approved,2023-09-19 15:21:00,yes,2023-09-19 15:21:00,Tuesday
JZ46ENXW6E,success,,359780.73,359780.73,0,Transaction Approved,2023-09-19 07:54:00,no,2023-09-19 07:54:00,Tuesday
658JYRZ4HA,failure,technical,119230.94,119230.94,200,,2023-09-19 15:34:00,no,2023-09-19 15:34:00,Tuesday
8MPHKCQ7CU,failure,technical,595008.45,-482363.28,100,,2023-09-19 19:02:00,yes,2023-09-19 19:02:00,Tuesday
7YKQKB41GH,success,,306580.71,-271906.35,0,Transaction Approved,2023-09-19 20:22:00,yes,2023-09-19 20:22:00,Tuesday
0P6IYHY0FD,failure,technical,656345.1,656345.1,300,,2023-09-19 07:11:00,no,2023-09-19 07:11:00,Tuesday
5U0INYJKNJ,success,,596374.55,596374.55,0,Transaction Approved,2023-09-19 11:41:00,no,2023-09-19 11:41:00,Tuesday
YT1GY5QHEY,failure,business,186596.03,186596.03,500,,2023-09-19 05:15:00,no,2023-09-19 05:15:00,Tuesday
ZG0HEQPZZG,success,,709556.13,709556.13,0,Transaction Approved,2023-09-19 17:59:00,no,2023-09-19 17:59:00,Tuesday
SEFXVEOYC5,failure,business,861415.13,861415.13,500,,2023-09-19 17:56:00,no,2023-09-19 17:56:00,Tuesday
THEMUJIBAK,success,,843072.82,-659190.7,0,Transaction Approved,2023-09-19 17:23:00,yes,2023-09-19 17:23:00,Tuesday
BVDR08L00M,failure,technical,448865.38,-207721.2,100,,2023-09-19 15:47:00,yes,2023-09-19 15:47:00,Tuesday
H766JJ8IT8,success,,357126.17,-74635.23,000,Transaction Approved,2023-09-19 04:53:00,yes,2023-09-19 04:53:00,Tuesday
R2NW1V7P06,failure,technical,794609.44,-610986.88,100,,2023-09-19 13:29:00,yes,2023-09-19 13:29:00,Tuesday
36OQ1I7PJ4,success,,827504.54,827504.54,00,Transaction Approved,2023-09-19 20:40:00,no,2023-09-19 20:40:00,Tuesday
A3330RUP79,success,,367312.31,-108456.07,00,Transaction Approved,2023-09-19 18:47:00,yes,2023-09-19 18:47:00,Tuesday
LMX45FUH4H,success,,179844.9,-128174.17,000,Transaction Approved,2023-09-19 23:47:00,yes,2023-09-19 23:47:00,Tuesday
YGKG68ZB7P,failure,business,357270.23,357270.23,400,,2023-09-20 05:02:00,no,2023-09-20 05:02:00,Wednesday
KWFLYN4MGQ,success,,270681.2,-137532.06,000,Transaction Approved,2023-09-20 14:45:00,yes,2023-09-20 14:45:00,Wednesday
BIKPU63I53,success,,878190.66,-477148.35,00,Transaction Approved,2023-09-20 09:30:00,yes,2023-09-20 09:30:00,Wednesday
ZDPVGE1S8T,success,,69995.72,-24671.14,000,Transaction Approved,2023-09-20 16:51:00,yes,2023-09-20 16:51:00,Wednesday
O07YSYSVEZ,success,,957405.88,957405.88,0,Transaction Approved,2023-09-20 05:03:00,no,2023-09-20 05:03:00,Wednesday
D1HU2CFBZX,success,,816818.66,816818.66,0,Transaction Approved,2023-09-20 19:43:00,no,2023-09-20 19:43:00,Wednesday
VG6B43S5FT,success,,456708.78,-396081.77,0,Transaction Approved,2023-09-20 11:24:00,yes,2023-09-20 11:24:00,Wednesday
5A1EGP39IZ,failure,technical,525076.04,-339556.55,100,,2023-09-20 12:39:00,yes,2023-09-20 12:39:00,Wednesday
T26BLLCSS3,success,,398399.08,398399.08,000,Transaction Approved,2023-09-20 16:49:00,no,2023-09-20 16:49:00,Wednesday
Z20AP4PQU2,failure,technical,307699.1,307699.1,300,,2023-09-20 04:04:00,no,2023-09-20 04:04:00,Wednesday
3OWPN4UGN0,failure,business,334251.01,-104981.78,400,,2023-09-20 04:50:00,yes,2023-09-20 04:50:00,Wednesday
X1IUZK0QFP,success,,150338.82,150338.82,0,Transaction Approved,2023-09-20 05:57:00,no,2023-09-20 05:57:00,Wednesday
3XQAF6481H,failure,technical,813875.42,-134435.21,100,,2023-09-20 02:20:00,yes,2023-09-20 02:20:00,Wednesday
XN3A24OJC2,success,,429725.98,-288151.76,0,Transaction Approved,2023-09-20 11:14:00,yes,2023-09-20 11:14:00,Wednesday
X36HPSAJYY,failure,technical,974437.67,974437.67,100,,2023-09-20 14:08:00,no,2023-09-20 14:08:00,Wednesday
TD76ZCHRSB,failure,technical,28333.02,-16326.81,300,,2023-09-20 20:28:00,yes,2023-09-20 20:28:00,Wednesday
ATNXKT2N53,success,,429186.5,429186.5,000,Transaction Approved,2023-09-20 02:35:00,no,2023-09-20 02:35:00,Wednesday
RZQDP7GBC1,failure,business,849740.44,849740.44,600,,2023-09-20 08:10:00,no,2023-09-20 08:10:00,Wednesday
WDDM732JMC,success,,24991.34,-3930.24,000,Transaction Approved,2023-09-20 22:22:00,yes,2023-09-20 22:22:00,Wednesday
4PXD9HAYV7,failure,technical,112046.47,-30891.82,200,,2023-09-20 07:31:00,yes,2023-09-20 07:31:00,Wednesday
KP8K1W6J84,success,,300763.39,-119092.06,0,Transaction Approved,2023-09-20 10:42:00,yes,2023-09-20 10:42:00,Wednesday
KIMVHD0P5Y,failure,business,17704.36,17704.36,500,,2023-09-20 18:40:00,no,2023-09-20 18:40:00,Wednesday
UEF257Z0XZ,failure,technical,269234.54,-81773.56,300,,2023-09-20 21:17:00,yes,2023-09-20 21:17:00,Wednesday
RHDP7CPD9J,failure,technical,462384.87,462384.87,100,,2023-09-20 18:24:00,no,2023-09-20 18:24:00,Wednesday
TJDARZJQE8,success,,935384.94,935384.94,00,Transaction Approved,2023-09-20 22:44:00,no,2023-09-20 22:44:00,Wednesday
CLWOIIZ8SG,failure,business,872247.77,-490549.2,400,,2023-09-20 12:04:00,yes,2023-09-20 12:04:00,Wednesday
W2CWUUP543,success,,936371.51,-461346.58,000,Transaction Approved,2023-09-20 11:08:00,yes,2023-09-20 11:08:00,Wednesday
0A3DTPZ7D4,success,,544160.3,-305011.03,0,Transaction Approved,2023-09-20 14:50:00,yes,2023-09-20 14:50:00,Wednesday
JD9LGNI00P,failure,business,555652.48,555652.48,400,,2023-09-20 10:28:00,no,2023-09-20 10:28:00,Wednesday
T1U849RYD4,success,,40370.83,-7543.99,000,Transaction Approved,2023-09-20 11:02:00,yes,2023-09-20 11:02:00,Wednesday
5CSRLOJR6Y,success,,736263.55,-629133.7,00,Transaction Approved,2023-09-20 17:55:00,yes,2023-09-20 17:55:00,Wednesday
HUPH79W0T2,success,,849444.52,849444.52,00,Transaction Approved,2023-09-20 06:36:00,no,2023-09-20 06:36:00,Wednesday
N3DYWKU4J0,success,,929359.8,929359.8,00,Transaction Approved,2023-09-20 22:03:00,no,2023-09-20 22:03:00,Wednesday
G20EWW7DNO,failure,business,449883.09,-372346.19,400,,2023-09-20 21:35:00,yes,2023-09-20 21:35:00,Wednesday
8WOF9GU4B7,success,,304162.14,-113652.71,0,Transaction Approved,2023-09-20 15:14:00,yes,2023-09-20 15:14:00,Wednesday
TDHC8M3YGL,success,,960965.47,-343955.24,0,Transaction Approved,2023-09-20 18:18:00,yes,2023-09-20 18:18:00,Wednesday
4NJ5XNIXN7,success,,522132.31,522132.31,00,Transaction Approved,2023-09-20 08:15:00,no,2023-09-20 08:15:00,Wednesday
QGS4PJG60E,success,,668607.89,-536922.02,00,Transaction Approved,2023-09-20 13:43:00,yes,2023-09-20 13:43:00,Wednesday
H860A70049,success,,71062.66,71062.66,000,Transaction Approved,2023-09-20 08:13:00,no,2023-09-20 08:13:00,Wednesday
6A5YSKZKJ8,success,,126614.81,-62289.67,00,Transaction Approved,2023-09-20 07:20:00,yes,2023-09-20 07:20:00,Wednesday
SNDBA9GUU6,failure,business,722751.05,722751.05,500,,2023-09-20 22:26:00,no,2023-09-20 22:26:00,Wednesday
DB9QDGV3GV,success,,611286.5,-380326.56,0,Transaction Approved,2023-09-20 08:22:00,yes,2023-09-20 08:22:00,Wednesday
NUZDAZGZAA,success,,229341.31,-143661.25,00,Transaction Approved,2023-09-20 17:42:00,yes,2023-09-20 17:42:00,Wednesday
E3JGDUOKCQ,failure,business,397828.2,397828.2,500,,2023-09-20 17:38:00,no,2023-09-20 17:38:00,Wednesday
1H4IP694AW,failure,technical,222666.63,222666.63,200,,2023-09-20 02:42:00,no,2023-09-20 02:42:00,Wednesday
0B8B6NZC8S,failure,business,529020.44,529020.44,600,,2023-09-20 11:43:00,no,2023-09-20 11:43:00,Wednesday
ZQCET21X57,success,,717550.82,717550.82,0,Transaction Approved,2023-09-20 07:10:00,no,2023-09-20 07:10:00,Wednesday
3X9C8X0FNX,success,,57983.83,57983.83,000,Transaction Approved,2023-09-20 10:08:00,no,2023-09-20 10:08:00,Wednesday
PAOAVX2QCP,failure,business,611922.9,-490433.56,500,,2023-09-20 06:11:00,yes,2023-09-20 06:11:00,Wednesday
GD5SINHIZZ,failure,business,60582.71,60582.71,500,,2023-09-20 18:18:00,no,2023-09-20 18:18:00,Wednesday
B9VCUB61FN,failure,business,26688.14,26688.14,600,,2023-09-20 10:46:00,no,2023-09-20 10:46:00,Wednesday
HGU0CHZAUN,success,,610190.14,-157131.29,00,Transaction Approved,2023-09-20 20:50:00,yes,2023-09-20 20:50:00,Wednesday
L4ME6DQF1B,failure,technical,626865.82,626865.82,200,,2023-09-20 00:09:00,no,2023-09-20 00:09:00,Wednesday
NXI872MK0P,failure,business,35787.51,-9049.54,600,,2023-09-20 13:45:00,yes,2023-09-20 13:45:00,Wednesday
ERU1LK9VQ2,success,,9392.58,-3721.34,00,Transaction Approved,2023-09-20 07:17:00,yes,2023-09-20 07:17:00,Wednesday
R211G7FM3G,success,,893833.73,-499635.37,000,Transaction Approved,2023-09-20 15:24:00,yes,2023-09-20 15:24:00,Wednesday
6H3YNKFDIK,success,,225063.39,-47977.84,00,Transaction Approved,2023-09-20 07:35:00,yes,2023-09-20 07:35:00,Wednesday
E4L718CHKR,failure,technical,79360.13,79360.13,200,,2023-09-20 07:51:00,no,2023-09-20 07:51:00,Wednesday
2P30GYSAZU,failure,technical,886315.54,-404704.83,300,,2023-09-20 06:06:00,yes,2023-09-20 06:06:00,Wednesday
FGN5QTLXU4,failure,business,828324.24,828324.24,400,,2023-09-20 04:51:00,no,2023-09-20 04:51:00,Wednesday
NHNFH4HF0A,success,,135443.69,135443.69,000,Transaction Approved,2023-09-20 03:18:00,no,2023-09-20 03:18:00,Wednesday
1SQ7Q33T0W,success,,42451.2,-7214.36,0,Transaction Approved,2023-09-20 00:56:00,yes,2023-09-20 00:56:00,Wednesday
ECF8ETCT79,success,,597251.83,-353847.35,00,Transaction Approved,2023-09-20 19:31:00,yes,2023-09-20 19:31:00,Wednesday
KPBSUJTEAQ,success,,151822.68,151822.68,00,Transaction Approved,2023-09-20 00:15:00,no,2023-09-20 00:15:00,Wednesday
JMI6IT9XFT,success,,610640.66,-120180.07,00,Transaction Approved,2023-09-20 03:52:00,yes,2023-09-20 03:52:00,Wednesday
E8F5DC82OJ,success,,936968.15,936968.15,000,Transaction Approved,2023-09-20 20:19:00,no,2023-09-20 20:19:00,Wednesday
T0TOC6K53C,success,,921502.7,921502.7,00,Transaction Approved,2023-09-20 14:29:00,no,2023-09-20 14:29:00,Wednesday
YY09B1O453,failure,technical,971454.55,971454.55,200,,2023-09-20 18:48:00,no,2023-09-20 18:48:00,Wednesday
3R4O7Y8J4L,failure,business,909883.63,-255713.7,400,,2023-09-20 15:04:00,yes,2023-09-20 15:04:00,Wednesday
CSFT29VM2X,failure,business,286258.0,286258.0,500,,2023-09-20 01:08:00,no,2023-09-20 01:08:00,Wednesday
4CD78BPITQ,failure,business,28129.42,28129.42,400,,2023-09-20 07:40:00,no,2023-09-20 07:40:00,Wednesday
LVL318UZSB,success,,562061.76,-161790.41,00,Transaction Approved,2023-09-20 03:38:00,yes,2023-09-20 03:38:00,Wednesday
DXYU152QVI,failure,technical,445449.13,445449.13,100,,2023-09-20 07:44:00,no,2023-09-20 07:44:00,Wednesday
N7466PL772,failure,technical,416891.34,416891.34,200,,2023-09-20 23:39:00,no,2023-09-20 23:39:00,Wednesday
IOJZKV1SPD,failure,technical,413469.43,-331502.64,300,,2023-09-20 12:27:00,yes,2023-09-20 12:27:00,Wednesday
26I6IMV0FF,failure,technical,91776.37,91776.37,200,,2023-09-20 10:16:00,no,2023-09-20 10:16:00,Wednesday
X3GY1EDR28,failure,business,130082.68,-97697.95,500,,2023-09-20 23:30:00,yes,2023-09-20 23:30:00,Wednesday
0SWDI5Z25H,success,,387722.57,387722.57,000,Transaction Approved,2023-09-20 13:22:00,no,2023-09-20 13:22:00,Wednesday
MMMPGAMEI0,failure,business,443695.49,-257701.05,600,,2023-09-20 04:24:00,yes,2023-09-20 04:24:00,Wednesday
J6LHDGBB39,success,,808556.6,808556.6,0,Transaction Approved,2023-09-20 19:06:00,no,2023-09-20 19:06:00,Wednesday
BQWTQ1E18X,success,,851014.3,851014.3,000,Transaction Approved,2023-09-20 16:17:00,no,2023-09-20 16:17:00,Wednesday
F7MW60PJWP,success,,16446.44,-14647.91,000,Transaction Approved,2023-09-20 07:36:00,yes,2023-09-20 07:36:00,Wednesday
VX1UGU3H8P,failure,technical,113938.08,113938.08,300,,2023-09-20 16:41:00,no,2023-09-20 16:41:00,Wednesday
CBEERQ9PDP,failure,business,400374.37,400374.37,600,,2023-09-20 07:09:00,no,2023-09-20 07:09:00,Wednesday
2M1JO1FXA4,success,,99722.58,99722.58,00,Transaction Approved,2023-09-20 03:08:00,no,2023-09-20 03:08:00,Wednesday
RANNEXKCVN,failure,technical,503572.63,-376955.66,300,,2023-09-20 03:54:00,yes,2023-09-20 03:54:00,Wednesday
53B88DU6HT,success,,487212.48,-401532.77,000,Transaction Approved,2023-09-20 20:49:00,yes,2023-09-20 20:49:00,Wednesday
U4LNVXE0KQ,failure,technical,515885.74,-330105.08,200,,2023-09-20 03:34:00,yes,2023-09-20 03:34:00,Wednesday
